Date,US_GDP
2011-03-09,16920.632
2011-03-10,16920.632
2011-03-11,16920.632
2011-03-12,16920.632
2011-03-13,16920.632
2011-03-14,16920.632
2011-03-15,16920.632
2011-03-16,16920.632
2011-03-17,16920.632
2011-03-18,16920.632
2011-03-19,16920.632
2011-03-20,16920.632
2011-03-21,16920.632
2011-03-22,16920.632
2011-03-23,16920.632
2011-03-24,16920.632
2011-03-25,16920.632
2011-03-26,16920.632
2011-03-27,16920.632
2011-03-28,16920.632
2011-03-29,16920.632
2011-03-30,16920.632
2011-03-31,16920.632
2011-04-01,17035.114
2011-04-02,17035.114
2011-04-03,17035.114
2011-04-04,17035.114
2011-04-05,17035.114
2011-04-06,17035.114
2011-04-07,17035.114
2011-04-08,17035.114
2011-04-09,17035.114
2011-04-10,17035.114
2011-04-11,17035.114
2011-04-12,17035.114
2011-04-13,17035.114
2011-04-14,17035.114
2011-04-15,17035.114
2011-04-16,17035.114
2011-04-17,17035.114
2011-04-18,17035.114
2011-04-19,17035.114
2011-04-20,17035.114
2011-04-21,17035.114
2011-04-22,17035.114
2011-04-23,17035.114
2011-04-24,17035.114
2011-04-25,17035.114
2011-04-26,17035.114
2011-04-27,17035.114
2011-04-28,17035.114
2011-04-29,17035.114
2011-04-30,17035.114
2011-05-01,17035.114
2011-05-02,17035.114
2011-05-03,17035.114
2011-05-04,17035.114
2011-05-05,17035.114
2011-05-06,17035.114
2011-05-07,17035.114
2011-05-08,17035.114
2011-05-09,17035.114
2011-05-10,17035.114
2011-05-11,17035.114
2011-05-12,17035.114
2011-05-13,17035.114
2011-05-14,17035.114
2011-05-15,17035.114
2011-05-16,17035.114
2011-05-17,17035.114
2011-05-18,17035.114
2011-05-19,17035.114
2011-05-20,17035.114
2011-05-21,17035.114
2011-05-22,17035.114
2011-05-23,17035.114
2011-05-24,17035.114
2011-05-25,17035.114
2011-05-26,17035.114
2011-05-27,17035.114
2011-05-28,17035.114
2011-05-29,17035.114
2011-05-30,17035.114
2011-05-31,17035.114
2011-06-01,17035.114
2011-06-02,17035.114
2011-06-03,17035.114
2011-06-04,17035.114
2011-06-05,17035.114
2011-06-06,17035.114
2011-06-07,17035.114
2011-06-08,17035.114
2011-06-09,17035.114
2011-06-10,17035.114
2011-06-11,17035.114
2011-06-12,17035.114
2011-06-13,17035.114
2011-06-14,17035.114
2011-06-15,17035.114
2011-06-16,17035.114
2011-06-17,17035.114
2011-06-18,17035.114
2011-06-19,17035.114
2011-06-20,17035.114
2011-06-21,17035.114
2011-06-22,17035.114
2011-06-23,17035.114
2011-06-24,17035.114
2011-06-25,17035.114
2011-06-26,17035.114
2011-06-27,17035.114
2011-06-28,17035.114
2011-06-29,17035.114
2011-06-30,17035.114
2011-07-01,17031.313
2011-07-02,17031.313
2011-07-03,17031.313
2011-07-04,17031.313
2011-07-05,17031.313
2011-07-06,17031.313
2011-07-07,17031.313
2011-07-08,17031.313
2011-07-09,17031.313
2011-07-10,17031.313
2011-07-11,17031.313
2011-07-12,17031.313
2011-07-13,17031.313
2011-07-14,17031.313
2011-07-15,17031.313
2011-07-16,17031.313
2011-07-17,17031.313
2011-07-18,17031.313
2011-07-19,17031.313
2011-07-20,17031.313
2011-07-21,17031.313
2011-07-22,17031.313
2011-07-23,17031.313
2011-07-24,17031.313
2011-07-25,17031.313
2011-07-26,17031.313
2011-07-27,17031.313
2011-07-28,17031.313
2011-07-29,17031.313
2011-07-30,17031.313
2011-07-31,17031.313
2011-08-01,17031.313
2011-08-02,17031.313
2011-08-03,17031.313
2011-08-04,17031.313
2011-08-05,17031.313
2011-08-06,17031.313
2011-08-07,17031.313
2011-08-08,17031.313
2011-08-09,17031.313
2011-08-10,17031.313
2011-08-11,17031.313
2011-08-12,17031.313
2011-08-13,17031.313
2011-08-14,17031.313
2011-08-15,17031.313
2011-08-16,17031.313
2011-08-17,17031.313
2011-08-18,17031.313
2011-08-19,17031.313
2011-08-20,17031.313
2011-08-21,17031.313
2011-08-22,17031.313
2011-08-23,17031.313
2011-08-24,17031.313
2011-08-25,17031.313
2011-08-26,17031.313
2011-08-27,17031.313
2011-08-28,17031.313
2011-08-29,17031.313
2011-08-30,17031.313
2011-08-31,17031.313
2011-09-01,17031.313
2011-09-02,17031.313
2011-09-03,17031.313
2011-09-04,17031.313
2011-09-05,17031.313
2011-09-06,17031.313
2011-09-07,17031.313
2011-09-08,17031.313
2011-09-09,17031.313
2011-09-10,17031.313
2011-09-11,17031.313
2011-09-12,17031.313
2011-09-13,17031.313
2011-09-14,17031.313
2011-09-15,17031.313
2011-09-16,17031.313
2011-09-17,17031.313
2011-09-18,17031.313
2011-09-19,17031.313
2011-09-20,17031.313
2011-09-21,17031.313
2011-09-22,17031.313
2011-09-23,17031.313
2011-09-24,17031.313
2011-09-25,17031.313
2011-09-26,17031.313
2011-09-27,17031.313
2011-09-28,17031.313
2011-09-29,17031.313
2011-09-30,17031.313
2011-10-01,17222.583
2011-10-02,17222.583
2011-10-03,17222.583
2011-10-04,17222.583
2011-10-05,17222.583
2011-10-06,17222.583
2011-10-07,17222.583
2011-10-08,17222.583
2011-10-09,17222.583
2011-10-10,17222.583
2011-10-11,17222.583
2011-10-12,17222.583
2011-10-13,17222.583
2011-10-14,17222.583
2011-10-15,17222.583
2011-10-16,17222.583
2011-10-17,17222.583
2011-10-18,17222.583
2011-10-19,17222.583
2011-10-20,17222.583
2011-10-21,17222.583
2011-10-22,17222.583
2011-10-23,17222.583
2011-10-24,17222.583
2011-10-25,17222.583
2011-10-26,17222.583
2011-10-27,17222.583
2011-10-28,17222.583
2011-10-29,17222.583
2011-10-30,17222.583
2011-10-31,17222.583
2011-11-01,17222.583
2011-11-02,17222.583
2011-11-03,17222.583
2011-11-04,17222.583
2011-11-05,17222.583
2011-11-06,17222.583
2011-11-07,17222.583
2011-11-08,17222.583
2011-11-09,17222.583
2011-11-10,17222.583
2011-11-11,17222.583
2011-11-12,17222.583
2011-11-13,17222.583
2011-11-14,17222.583
2011-11-15,17222.583
2011-11-16,17222.583
2011-11-17,17222.583
2011-11-18,17222.583
2011-11-19,17222.583
2011-11-20,17222.583
2011-11-21,17222.583
2011-11-22,17222.583
2011-11-23,17222.583
2011-11-24,17222.583
2011-11-25,17222.583
2011-11-26,17222.583
2011-11-27,17222.583
2011-11-28,17222.583
2011-11-29,17222.583
2011-11-30,17222.583
2011-12-01,17222.583
2011-12-02,17222.583
2011-12-03,17222.583
2011-12-04,17222.583
2011-12-05,17222.583
2011-12-06,17222.583
2011-12-07,17222.583
2011-12-08,17222.583
2011-12-09,17222.583
2011-12-10,17222.583
2011-12-11,17222.583
2011-12-12,17222.583
2011-12-13,17222.583
2011-12-14,17222.583
2011-12-15,17222.583
2011-12-16,17222.583
2011-12-17,17222.583
2011-12-18,17222.583
2011-12-19,17222.583
2011-12-20,17222.583
2011-12-21,17222.583
2011-12-22,17222.583
2011-12-23,17222.583
2011-12-24,17222.583
2011-12-25,17222.583
2011-12-26,17222.583
2011-12-27,17222.583
2011-12-28,17222.583
2011-12-29,17222.583
2011-12-30,17222.583
2011-12-31,17222.583
2012-01-01,17367.01
2012-01-02,17367.01
2012-01-03,17367.01
2012-01-04,17367.01
2012-01-05,17367.01
2012-01-06,17367.01
2012-01-07,17367.01
2012-01-08,17367.01
2012-01-09,17367.01
2012-01-10,17367.01
2012-01-11,17367.01
2012-01-12,17367.01
2012-01-13,17367.01
2012-01-14,17367.01
2012-01-15,17367.01
2012-01-16,17367.01
2012-01-17,17367.01
2012-01-18,17367.01
2012-01-19,17367.01
2012-01-20,17367.01
2012-01-21,17367.01
2012-01-22,17367.01
2012-01-23,17367.01
2012-01-24,17367.01
2012-01-25,17367.01
2012-01-26,17367.01
2012-01-27,17367.01
2012-01-28,17367.01
2012-01-29,17367.01
2012-01-30,17367.01
2012-01-31,17367.01
2012-02-01,17367.01
2012-02-02,17367.01
2012-02-03,17367.01
2012-02-04,17367.01
2012-02-05,17367.01
2012-02-06,17367.01
2012-02-07,17367.01
2012-02-08,17367.01
2012-02-09,17367.01
2012-02-10,17367.01
2012-02-11,17367.01
2012-02-12,17367.01
2012-02-13,17367.01
2012-02-14,17367.01
2012-02-15,17367.01
2012-02-16,17367.01
2012-02-17,17367.01
2012-02-18,17367.01
2012-02-19,17367.01
2012-02-20,17367.01
2012-02-21,17367.01
2012-02-22,17367.01
2012-02-23,17367.01
2012-02-24,17367.01
2012-02-25,17367.01
2012-02-26,17367.01
2012-02-27,17367.01
2012-02-28,17367.01
2012-02-29,17367.01
2012-03-01,17367.01
2012-03-02,17367.01
2012-03-03,17367.01
2012-03-04,17367.01
2012-03-05,17367.01
2012-03-06,17367.01
2012-03-07,17367.01
2012-03-08,17367.01
2012-03-09,17367.01
2012-03-10,17367.01
2012-03-11,17367.01
2012-03-12,17367.01
2012-03-13,17367.01
2012-03-14,17367.01
2012-03-15,17367.01
2012-03-16,17367.01
2012-03-17,17367.01
2012-03-18,17367.01
2012-03-19,17367.01
2012-03-20,17367.01
2012-03-21,17367.01
2012-03-22,17367.01
2012-03-23,17367.01
2012-03-24,17367.01
2012-03-25,17367.01
2012-03-26,17367.01
2012-03-27,17367.01
2012-03-28,17367.01
2012-03-29,17367.01
2012-03-30,17367.01
2012-03-31,17367.01
2012-04-01,17444.525
2012-04-02,17444.525
2012-04-03,17444.525
2012-04-04,17444.525
2012-04-05,17444.525
2012-04-06,17444.525
2012-04-07,17444.525
2012-04-08,17444.525
2012-04-09,17444.525
2012-04-10,17444.525
2012-04-11,17444.525
2012-04-12,17444.525
2012-04-13,17444.525
2012-04-14,17444.525
2012-04-15,17444.525
2012-04-16,17444.525
2012-04-17,17444.525
2012-04-18,17444.525
2012-04-19,17444.525
2012-04-20,17444.525
2012-04-21,17444.525
2012-04-22,17444.525
2012-04-23,17444.525
2012-04-24,17444.525
2012-04-25,17444.525
2012-04-26,17444.525
2012-04-27,17444.525
2012-04-28,17444.525
2012-04-29,17444.525
2012-04-30,17444.525
2012-05-01,17444.525
2012-05-02,17444.525
2012-05-03,17444.525
2012-05-04,17444.525
2012-05-05,17444.525
2012-05-06,17444.525
2012-05-07,17444.525
2012-05-08,17444.525
2012-05-09,17444.525
2012-05-10,17444.525
2012-05-11,17444.525
2012-05-12,17444.525
2012-05-13,17444.525
2012-05-14,17444.525
2012-05-15,17444.525
2012-05-16,17444.525
2012-05-17,17444.525
2012-05-18,17444.525
2012-05-19,17444.525
2012-05-20,17444.525
2012-05-21,17444.525
2012-05-22,17444.525
2012-05-23,17444.525
2012-05-24,17444.525
2012-05-25,17444.525
2012-05-26,17444.525
2012-05-27,17444.525
2012-05-28,17444.525
2012-05-29,17444.525
2012-05-30,17444.525
2012-05-31,17444.525
2012-06-01,17444.525
2012-06-02,17444.525
2012-06-03,17444.525
2012-06-04,17444.525
2012-06-05,17444.525
2012-06-06,17444.525
2012-06-07,17444.525
2012-06-08,17444.525
2012-06-09,17444.525
2012-06-10,17444.525
2012-06-11,17444.525
2012-06-12,17444.525
2012-06-13,17444.525
2012-06-14,17444.525
2012-06-15,17444.525
2012-06-16,17444.525
2012-06-17,17444.525
2012-06-18,17444.525
2012-06-19,17444.525
2012-06-20,17444.525
2012-06-21,17444.525
2012-06-22,17444.525
2012-06-23,17444.525
2012-06-24,17444.525
2012-06-25,17444.525
2012-06-26,17444.525
2012-06-27,17444.525
2012-06-28,17444.525
2012-06-29,17444.525
2012-06-30,17444.525
2012-07-01,17469.65
2012-07-02,17469.65
2012-07-03,17469.65
2012-07-04,17469.65
2012-07-05,17469.65
2012-07-06,17469.65
2012-07-07,17469.65
2012-07-08,17469.65
2012-07-09,17469.65
2012-07-10,17469.65
2012-07-11,17469.65
2012-07-12,17469.65
2012-07-13,17469.65
2012-07-14,17469.65
2012-07-15,17469.65
2012-07-16,17469.65
2012-07-17,17469.65
2012-07-18,17469.65
2012-07-19,17469.65
2012-07-20,17469.65
2012-07-21,17469.65
2012-07-22,17469.65
2012-07-23,17469.65
2012-07-24,17469.65
2012-07-25,17469.65
2012-07-26,17469.65
2012-07-27,17469.65
2012-07-28,17469.65
2012-07-29,17469.65
2012-07-30,17469.65
2012-07-31,17469.65
2012-08-01,17469.65
2012-08-02,17469.65
2012-08-03,17469.65
2012-08-04,17469.65
2012-08-05,17469.65
2012-08-06,17469.65
2012-08-07,17469.65
2012-08-08,17469.65
2012-08-09,17469.65
2012-08-10,17469.65
2012-08-11,17469.65
2012-08-12,17469.65
2012-08-13,17469.65
2012-08-14,17469.65
2012-08-15,17469.65
2012-08-16,17469.65
2012-08-17,17469.65
2012-08-18,17469.65
2012-08-19,17469.65
2012-08-20,17469.65
2012-08-21,17469.65
2012-08-22,17469.65
2012-08-23,17469.65
2012-08-24,17469.65
2012-08-25,17469.65
2012-08-26,17469.65
2012-08-27,17469.65
2012-08-28,17469.65
2012-08-29,17469.65
2012-08-30,17469.65
2012-08-31,17469.65
2012-09-01,17469.65
2012-09-02,17469.65
2012-09-03,17469.65
2012-09-04,17469.65
2012-09-05,17469.65
2012-09-06,17469.65
2012-09-07,17469.65
2012-09-08,17469.65
2012-09-09,17469.65
2012-09-10,17469.65
2012-09-11,17469.65
2012-09-12,17469.65
2012-09-13,17469.65
2012-09-14,17469.65
2012-09-15,17469.65
2012-09-16,17469.65
2012-09-17,17469.65
2012-09-18,17469.65
2012-09-19,17469.65
2012-09-20,17469.65
2012-09-21,17469.65
2012-09-22,17469.65
2012-09-23,17469.65
2012-09-24,17469.65
2012-09-25,17469.65
2012-09-26,17469.65
2012-09-27,17469.65
2012-09-28,17469.65
2012-09-29,17469.65
2012-09-30,17469.65
2012-10-01,17489.852
2012-10-02,17489.852
2012-10-03,17489.852
2012-10-04,17489.852
2012-10-05,17489.852
2012-10-06,17489.852
2012-10-07,17489.852
2012-10-08,17489.852
2012-10-09,17489.852
2012-10-10,17489.852
2012-10-11,17489.852
2012-10-12,17489.852
2012-10-13,17489.852
2012-10-14,17489.852
2012-10-15,17489.852
2012-10-16,17489.852
2012-10-17,17489.852
2012-10-18,17489.852
2012-10-19,17489.852
2012-10-20,17489.852
2012-10-21,17489.852
2012-10-22,17489.852
2012-10-23,17489.852
2012-10-24,17489.852
2012-10-25,17489.852
2012-10-26,17489.852
2012-10-27,17489.852
2012-10-28,17489.852
2012-10-29,17489.852
2012-10-30,17489.852
2012-10-31,17489.852
2012-11-01,17489.852
2012-11-02,17489.852
2012-11-03,17489.852
2012-11-04,17489.852
2012-11-05,17489.852
2012-11-06,17489.852
2012-11-07,17489.852
2012-11-08,17489.852
2012-11-09,17489.852
2012-11-10,17489.852
2012-11-11,17489.852
2012-11-12,17489.852
2012-11-13,17489.852
2012-11-14,17489.852
2012-11-15,17489.852
2012-11-16,17489.852
2012-11-17,17489.852
2012-11-18,17489.852
2012-11-19,17489.852
2012-11-20,17489.852
2012-11-21,17489.852
2012-11-22,17489.852
2012-11-23,17489.852
2012-11-24,17489.852
2012-11-25,17489.852
2012-11-26,17489.852
2012-11-27,17489.852
2012-11-28,17489.852
2012-11-29,17489.852
2012-11-30,17489.852
2012-12-01,17489.852
2012-12-02,17489.852
2012-12-03,17489.852
2012-12-04,17489.852
2012-12-05,17489.852
2012-12-06,17489.852
2012-12-07,17489.852
2012-12-08,17489.852
2012-12-09,17489.852
2012-12-10,17489.852
2012-12-11,17489.852
2012-12-12,17489.852
2012-12-13,17489.852
2012-12-14,17489.852
2012-12-15,17489.852
2012-12-16,17489.852
2012-12-17,17489.852
2012-12-18,17489.852
2012-12-19,17489.852
2012-12-20,17489.852
2012-12-21,17489.852
2012-12-22,17489.852
2012-12-23,17489.852
2012-12-24,17489.852
2012-12-25,17489.852
2012-12-26,17489.852
2012-12-27,17489.852
2012-12-28,17489.852
2012-12-29,17489.852
2012-12-30,17489.852
2012-12-31,17489.852
2013-01-01,17662.4
2013-01-02,17662.4
2013-01-03,17662.4
2013-01-04,17662.4
2013-01-05,17662.4
2013-01-06,17662.4
2013-01-07,17662.4
2013-01-08,17662.4
2013-01-09,17662.4
2013-01-10,17662.4
2013-01-11,17662.4
2013-01-12,17662.4
2013-01-13,17662.4
2013-01-14,17662.4
2013-01-15,17662.4
2013-01-16,17662.4
2013-01-17,17662.4
2013-01-18,17662.4
2013-01-19,17662.4
2013-01-20,17662.4
2013-01-21,17662.4
2013-01-22,17662.4
2013-01-23,17662.4
2013-01-24,17662.4
2013-01-25,17662.4
2013-01-26,17662.4
2013-01-27,17662.4
2013-01-28,17662.4
2013-01-29,17662.4
2013-01-30,17662.4
2013-01-31,17662.4
2013-02-01,17662.4
2013-02-02,17662.4
2013-02-03,17662.4
2013-02-04,17662.4
2013-02-05,17662.4
2013-02-06,17662.4
2013-02-07,17662.4
2013-02-08,17662.4
2013-02-09,17662.4
2013-02-10,17662.4
2013-02-11,17662.4
2013-02-12,17662.4
2013-02-13,17662.4
2013-02-14,17662.4
2013-02-15,17662.4
2013-02-16,17662.4
2013-02-17,17662.4
2013-02-18,17662.4
2013-02-19,17662.4
2013-02-20,17662.4
2013-02-21,17662.4
2013-02-22,17662.4
2013-02-23,17662.4
2013-02-24,17662.4
2013-02-25,17662.4
2013-02-26,17662.4
2013-02-27,17662.4
2013-02-28,17662.4
2013-03-01,17662.4
2013-03-02,17662.4
2013-03-03,17662.4
2013-03-04,17662.4
2013-03-05,17662.4
2013-03-06,17662.4
2013-03-07,17662.4
2013-03-08,17662.4
2013-03-09,17662.4
2013-03-10,17662.4
2013-03-11,17662.4
2013-03-12,17662.4
2013-03-13,17662.4
2013-03-14,17662.4
2013-03-15,17662.4
2013-03-16,17662.4
2013-03-17,17662.4
2013-03-18,17662.4
2013-03-19,17662.4
2013-03-20,17662.4
2013-03-21,17662.4
2013-03-22,17662.4
2013-03-23,17662.4
2013-03-24,17662.4
2013-03-25,17662.4
2013-03-26,17662.4
2013-03-27,17662.4
2013-03-28,17662.4
2013-03-29,17662.4
2013-03-30,17662.4
2013-03-31,17662.4
2013-04-01,17709.671
2013-04-02,17709.671
2013-04-03,17709.671
2013-04-04,17709.671
2013-04-05,17709.671
2013-04-06,17709.671
2013-04-07,17709.671
2013-04-08,17709.671
2013-04-09,17709.671
2013-04-10,17709.671
2013-04-11,17709.671
2013-04-12,17709.671
2013-04-13,17709.671
2013-04-14,17709.671
2013-04-15,17709.671
2013-04-16,17709.671
2013-04-17,17709.671
2013-04-18,17709.671
2013-04-19,17709.671
2013-04-20,17709.671
2013-04-21,17709.671
2013-04-22,17709.671
2013-04-23,17709.671
2013-04-24,17709.671
2013-04-25,17709.671
2013-04-26,17709.671
2013-04-27,17709.671
2013-04-28,17709.671
2013-04-29,17709.671
2013-04-30,17709.671
2013-05-01,17709.671
2013-05-02,17709.671
2013-05-03,17709.671
2013-05-04,17709.671
2013-05-05,17709.671
2013-05-06,17709.671
2013-05-07,17709.671
2013-05-08,17709.671
2013-05-09,17709.671
2013-05-10,17709.671
2013-05-11,17709.671
2013-05-12,17709.671
2013-05-13,17709.671
2013-05-14,17709.671
2013-05-15,17709.671
2013-05-16,17709.671
2013-05-17,17709.671
2013-05-18,17709.671
2013-05-19,17709.671
2013-05-20,17709.671
2013-05-21,17709.671
2013-05-22,17709.671
2013-05-23,17709.671
2013-05-24,17709.671
2013-05-25,17709.671
2013-05-26,17709.671
2013-05-27,17709.671
2013-05-28,17709.671
2013-05-29,17709.671
2013-05-30,17709.671
2013-05-31,17709.671
2013-06-01,17709.671
2013-06-02,17709.671
2013-06-03,17709.671
2013-06-04,17709.671
2013-06-05,17709.671
2013-06-06,17709.671
2013-06-07,17709.671
2013-06-08,17709.671
2013-06-09,17709.671
2013-06-10,17709.671
2013-06-11,17709.671
2013-06-12,17709.671
2013-06-13,17709.671
2013-06-14,17709.671
2013-06-15,17709.671
2013-06-16,17709.671
2013-06-17,17709.671
2013-06-18,17709.671
2013-06-19,17709.671
2013-06-20,17709.671
2013-06-21,17709.671
2013-06-22,17709.671
2013-06-23,17709.671
2013-06-24,17709.671
2013-06-25,17709.671
2013-06-26,17709.671
2013-06-27,17709.671
2013-06-28,17709.671
2013-06-29,17709.671
2013-06-30,17709.671
2013-07-01,17860.45
2013-07-02,17860.45
2013-07-03,17860.45
2013-07-04,17860.45
2013-07-05,17860.45
2013-07-06,17860.45
2013-07-07,17860.45
2013-07-08,17860.45
2013-07-09,17860.45
2013-07-10,17860.45
2013-07-11,17860.45
2013-07-12,17860.45
2013-07-13,17860.45
2013-07-14,17860.45
2013-07-15,17860.45
2013-07-16,17860.45
2013-07-17,17860.45
2013-07-18,17860.45
2013-07-19,17860.45
2013-07-20,17860.45
2013-07-21,17860.45
2013-07-22,17860.45
2013-07-23,17860.45
2013-07-24,17860.45
2013-07-25,17860.45
2013-07-26,17860.45
2013-07-27,17860.45
2013-07-28,17860.45
2013-07-29,17860.45
2013-07-30,17860.45
2013-07-31,17860.45
2013-08-01,17860.45
2013-08-02,17860.45
2013-08-03,17860.45
2013-08-04,17860.45
2013-08-05,17860.45
2013-08-06,17860.45
2013-08-07,17860.45
2013-08-08,17860.45
2013-08-09,17860.45
2013-08-10,17860.45
2013-08-11,17860.45
2013-08-12,17860.45
2013-08-13,17860.45
2013-08-14,17860.45
2013-08-15,17860.45
2013-08-16,17860.45
2013-08-17,17860.45
2013-08-18,17860.45
2013-08-19,17860.45
2013-08-20,17860.45
2013-08-21,17860.45
2013-08-22,17860.45
2013-08-23,17860.45
2013-08-24,17860.45
2013-08-25,17860.45
2013-08-26,17860.45
2013-08-27,17860.45
2013-08-28,17860.45
2013-08-29,17860.45
2013-08-30,17860.45
2013-08-31,17860.45
2013-09-01,17860.45
2013-09-02,17860.45
2013-09-03,17860.45
2013-09-04,17860.45
2013-09-05,17860.45
2013-09-06,17860.45
2013-09-07,17860.45
2013-09-08,17860.45
2013-09-09,17860.45
2013-09-10,17860.45
2013-09-11,17860.45
2013-09-12,17860.45
2013-09-13,17860.45
2013-09-14,17860.45
2013-09-15,17860.45
2013-09-16,17860.45
2013-09-17,17860.45
2013-09-18,17860.45
2013-09-19,17860.45
2013-09-20,17860.45
2013-09-21,17860.45
2013-09-22,17860.45
2013-09-23,17860.45
2013-09-24,17860.45
2013-09-25,17860.45
2013-09-26,17860.45
2013-09-27,17860.45
2013-09-28,17860.45
2013-09-29,17860.45
2013-09-30,17860.45
2013-10-01,18016.147
2013-10-02,18016.147
2013-10-03,18016.147
2013-10-04,18016.147
2013-10-05,18016.147
2013-10-06,18016.147
2013-10-07,18016.147
2013-10-08,18016.147
2013-10-09,18016.147
2013-10-10,18016.147
2013-10-11,18016.147
2013-10-12,18016.147
2013-10-13,18016.147
2013-10-14,18016.147
2013-10-15,18016.147
2013-10-16,18016.147
2013-10-17,18016.147
2013-10-18,18016.147
2013-10-19,18016.147
2013-10-20,18016.147
2013-10-21,18016.147
2013-10-22,18016.147
2013-10-23,18016.147
2013-10-24,18016.147
2013-10-25,18016.147
2013-10-26,18016.147
2013-10-27,18016.147
2013-10-28,18016.147
2013-10-29,18016.147
2013-10-30,18016.147
2013-10-31,18016.147
2013-11-01,18016.147
2013-11-02,18016.147
2013-11-03,18016.147
2013-11-04,18016.147
2013-11-05,18016.147
2013-11-06,18016.147
2013-11-07,18016.147
2013-11-08,18016.147
2013-11-09,18016.147
2013-11-10,18016.147
2013-11-11,18016.147
2013-11-12,18016.147
2013-11-13,18016.147
2013-11-14,18016.147
2013-11-15,18016.147
2013-11-16,18016.147
2013-11-17,18016.147
2013-11-18,18016.147
2013-11-19,18016.147
2013-11-20,18016.147
2013-11-21,18016.147
2013-11-22,18016.147
2013-11-23,18016.147
2013-11-24,18016.147
2013-11-25,18016.147
2013-11-26,18016.147
2013-11-27,18016.147
2013-11-28,18016.147
2013-11-29,18016.147
2013-11-30,18016.147
2013-12-01,18016.147
2013-12-02,18016.147
2013-12-03,18016.147
2013-12-04,18016.147
2013-12-05,18016.147
2013-12-06,18016.147
2013-12-07,18016.147
2013-12-08,18016.147
2013-12-09,18016.147
2013-12-10,18016.147
2013-12-11,18016.147
2013-12-12,18016.147
2013-12-13,18016.147
2013-12-14,18016.147
2013-12-15,18016.147
2013-12-16,18016.147
2013-12-17,18016.147
2013-12-18,18016.147
2013-12-19,18016.147
2013-12-20,18016.147
2013-12-21,18016.147
2013-12-22,18016.147
2013-12-23,18016.147
2013-12-24,18016.147
2013-12-25,18016.147
2013-12-26,18016.147
2013-12-27,18016.147
2013-12-28,18016.147
2013-12-29,18016.147
2013-12-30,18016.147
2013-12-31,18016.147
2014-01-01,17953.974
2014-01-02,17953.974
2014-01-03,17953.974
2014-01-04,17953.974
2014-01-05,17953.974
2014-01-06,17953.974
2014-01-07,17953.974
2014-01-08,17953.974
2014-01-09,17953.974
2014-01-10,17953.974
2014-01-11,17953.974
2014-01-12,17953.974
2014-01-13,17953.974
2014-01-14,17953.974
2014-01-15,17953.974
2014-01-16,17953.974
2014-01-17,17953.974
2014-01-18,17953.974
2014-01-19,17953.974
2014-01-20,17953.974
2014-01-21,17953.974
2014-01-22,17953.974
2014-01-23,17953.974
2014-01-24,17953.974
2014-01-25,17953.974
2014-01-26,17953.974
2014-01-27,17953.974
2014-01-28,17953.974
2014-01-29,17953.974
2014-01-30,17953.974
2014-01-31,17953.974
2014-02-01,17953.974
2014-02-02,17953.974
2014-02-03,17953.974
2014-02-04,17953.974
2014-02-05,17953.974
2014-02-06,17953.974
2014-02-07,17953.974
2014-02-08,17953.974
2014-02-09,17953.974
2014-02-10,17953.974
2014-02-11,17953.974
2014-02-12,17953.974
2014-02-13,17953.974
2014-02-14,17953.974
2014-02-15,17953.974
2014-02-16,17953.974
2014-02-17,17953.974
2014-02-18,17953.974
2014-02-19,17953.974
2014-02-20,17953.974
2014-02-21,17953.974
2014-02-22,17953.974
2014-02-23,17953.974
2014-02-24,17953.974
2014-02-25,17953.974
2014-02-26,17953.974
2014-02-27,17953.974
2014-02-28,17953.974
2014-03-01,17953.974
2014-03-02,17953.974
2014-03-03,17953.974
2014-03-04,17953.974
2014-03-05,17953.974
2014-03-06,17953.974
2014-03-07,17953.974
2014-03-08,17953.974
2014-03-09,17953.974
2014-03-10,17953.974
2014-03-11,17953.974
2014-03-12,17953.974
2014-03-13,17953.974
2014-03-14,17953.974
2014-03-15,17953.974
2014-03-16,17953.974
2014-03-17,17953.974
2014-03-18,17953.974
2014-03-19,17953.974
2014-03-20,17953.974
2014-03-21,17953.974
2014-03-22,17953.974
2014-03-23,17953.974
2014-03-24,17953.974
2014-03-25,17953.974
2014-03-26,17953.974
2014-03-27,17953.974
2014-03-28,17953.974
2014-03-29,17953.974
2014-03-30,17953.974
2014-03-31,17953.974
2014-04-01,18185.911
2014-04-02,18185.911
2014-04-03,18185.911
2014-04-04,18185.911
2014-04-05,18185.911
2014-04-06,18185.911
2014-04-07,18185.911
2014-04-08,18185.911
2014-04-09,18185.911
2014-04-10,18185.911
2014-04-11,18185.911
2014-04-12,18185.911
2014-04-13,18185.911
2014-04-14,18185.911
2014-04-15,18185.911
2014-04-16,18185.911
2014-04-17,18185.911
2014-04-18,18185.911
2014-04-19,18185.911
2014-04-20,18185.911
2014-04-21,18185.911
2014-04-22,18185.911
2014-04-23,18185.911
2014-04-24,18185.911
2014-04-25,18185.911
2014-04-26,18185.911
2014-04-27,18185.911
2014-04-28,18185.911
2014-04-29,18185.911
2014-04-30,18185.911
2014-05-01,18185.911
2014-05-02,18185.911
2014-05-03,18185.911
2014-05-04,18185.911
2014-05-05,18185.911
2014-05-06,18185.911
2014-05-07,18185.911
2014-05-08,18185.911
2014-05-09,18185.911
2014-05-10,18185.911
2014-05-11,18185.911
2014-05-12,18185.911
2014-05-13,18185.911
2014-05-14,18185.911
2014-05-15,18185.911
2014-05-16,18185.911
